city,type,bedrooms,bathrooms,area,price
Kurunegala,house,5,3,2772,41900000.0
Negombo,house,3,4,4188,84600000.0
Rajagiriya,house,3,4,1276,46300000.0
Galle,house,1,2,2726,49300000.0
Gampaha,house,4,3,4264,72900000.0
Kandy,house,2,2,1143,22700000.0
Rajagiriya,apartment,5,4,1420,57800000.0
Gampaha,apartment,1,2,3002,56800000.0
Colombo,house,2,2,1867,67200000.0
Negombo,apartment,3,2,2382,57300000.0
Nugegoda,house,4,4,1268,38800000.0
Colombo,apartment,1,2,2144,95400000.0
Kurunegala,house,3,3,3890,51600000.0
Kandy,apartment,1,2,3935,79000000.0
Battaramulla,house,5,4,2636,78400000.0
Nugegoda,house,2,1,4123,101100000.0
Dehiwala,apartment,1,2,1586,51900000.0
Battaramulla,apartment,1,2,4572,137100000.0
Gampaha,apartment,5,4,4944,98200000.0
Negombo,house,3,1,2803,57300000.0
Colombo,land,0,0,8977,212000000.0
Dehiwala,land,0,0,1227,21800000.0
Kurunegala,house,2,1,2728,34900000.0
Gampaha,apartment,2,2,4285,78800000.0
Rajagiriya,house,4,1,2238,67700000.0
Rajagiriya,house,1,1,1209,37300000.0
Rajagiriya,apartment,4,3,2115,77200000.0
Colombo,apartment,4,4,3782,176900000.0
Rajagiriya,house,3,4,1431,49400000.0
Dehiwala,apartment,4,2,1949,64800000.0
Nugegoda,house,3,3,918,27600000.0
Dehiwala,house,5,6,3199,90500000.0
Rajagiriya,apartment,1,2,2323,78700000.0
Galle,apartment,5,2,3584,86100000.0
Kurunegala,house,2,2,4952,62800000.0
Negombo,house,3,4,1920,44900000.0
Kandy,apartment,2,1,1765,37200000.0
Battaramulla,house,1,2,4644,111000000.0
Colombo,house,2,3,821,34800000.0
Nugegoda,house,5,5,4507,114900000.0
Dehiwala,house,1,2,1473,41200000.0
Gampaha,house,3,2,3964,64000000.0
Kandy,house,5,3,2470,48200000.0
Dehiwala,house,4,5,4514,126900000.0
Dehiwala,apartment,4,2,2062,73300000.0
Rajagiriya,house,1,1,1747,53600000.0
Kandy,land,0,0,4581,48800000.0
Negombo,apartment,1,2,1904,46600000.0
Colombo,house,2,2,2982,110600000.0
Kurunegala,house,4,4,2293,36000000.0
Rajagiriya,house,5,5,2463,80700000.0
Dehiwala,land,0,0,6681,115700000.0
Kurunegala,house,4,2,1591,26300000.0
Rajagiriya,land,0,0,6982,137000000.0
Battaramulla,apartment,4,1,3038,95800000.0
Battaramulla,apartment,1,1,4860,140500000.0
Negombo,land,0,0,9588,120700000.0
Battaramulla,apartment,5,1,3406,104800000.0
Nugegoda,house,2,3,883,26000000.0
Kurunegala,house,3,2,2946,40400000.0
Kandy,house,4,1,1725,35000000.0
Nugegoda,land,0,0,3546,58400000.0
Kandy,apartment,1,1,2660,54500000.0
Battaramulla,land,0,0,9323,149600000.0
Colombo,house,3,2,3455,121400000.0
Kurunegala,apartment,1,2,4924,74400000.0
Dehiwala,apartment,5,6,4210,136500000.0
Battaramulla,house,3,1,2243,61500000.0
Colombo,apartment,5,2,3185,136500000.0
Battaramulla,house,4,2,1700,47200000.0
Kandy,house,2,2,1319,25400000.0
Galle,house,4,3,1621,37400000.0
Galle,house,1,1,2864,52900000.0
Negombo,house,2,2,3181,60700000.0
Negombo,land,0,0,8941,112500000.0
Galle,apartment,4,2,4114,88900000.0
Negombo,apartment,1,1,1186,28000000.0
Rajagiriya,house,2,2,3519,100500000.0
Nugegoda,house,5,5,3983,100400000.0
Colombo,house,4,3,838,38600000.0
Rajagiriya,house,2,1,1171,38300000.0
Rajagiriya,house,3,4,2564,83200000.0
Rajagiriya,apartment,5,4,2558,97700000.0
Galle,house,1,2,2526,47400000.0
Colombo,apartment,4,5,4303,194200000.0
Dehiwala,house,3,1,1247,35300000.0
Rajagiriya,land,0,0,1307,24700000.0
Gampaha,house,4,5,3783,64800000.0
Kurunegala,land,0,0,3021,24300000.0
Kurunegala,land,0,0,8127,70800000.0
Kurunegala,house,2,2,1506,22900000.0
Kandy,house,5,1,2714,49900000.0
Gampaha,apartment,1,1,1895,35800000.0
Battaramulla,house,5,1,1071,35600000.0
Galle,apartment,2,3,2962,68000000.0
Gampaha,house,1,1,2330,36200000.0
Nugegoda,house,3,2,4182,104300000.0
Gampaha,house,4,4,4717,81800000.0
Colombo,house,3,1,1590,58400000.0
Gampaha,apartment,1,2,3625,67300000.0
Nugegoda,house,5,1,2600,69800000.0
Negombo,apartment,3,4,3065,77300000.0
Kandy,house,4,3,3738,70200000.0
Galle,house,2,3,2529,51300000.0
Gampaha,apartment,1,1,2822,51000000.0
Colombo,house,3,2,2082,81900000.0
Kandy,apartment,3,4,2702,59000000.0
Gampaha,house,4,3,2822,49600000.0
Nugegoda,land,0,0,1815,29400000.0
Kurunegala,apartment,2,2,4117,64800000.0
Kurunegala,house,2,2,4323,59000000.0
Colombo,house,5,3,2354,91300000.0
Colombo,house,4,1,3422,129500000.0
Negombo,land,0,0,9550,118600000.0
Nugegoda,house,3,4,3451,87200000.0
Negombo,house,1,2,4700,85500000.0
Rajagiriya,house,2,2,3567,108600000.0
Kandy,house,4,4,1349,32800000.0
Colombo,house,2,2,3508,127300000.0
Battaramulla,house,1,2,2332,60300000.0
Kurunegala,house,5,4,3136,50100000.0
Rajagiriya,house,5,5,1239,46700000.0
Gampaha,land,0,0,1472,14800000.0
Negombo,house,2,1,4022,72700000.0
Dehiwala,house,1,2,3047,79900000.0
Negombo,land,0,0,8318,107600000.0
Kandy,apartment,2,1,3612,74700000.0
Negombo,house,2,3,3561,71600000.0
Kandy,house,2,1,872,17800000.0
Galle,house,5,1,4775,86300000.0
Negombo,house,5,4,4339,87600000.0
Kandy,house,4,3,1357,31900000.0
Kandy,house,3,1,2654,46800000.0
Galle,apartment,2,3,4524,97300000.0
Kurunegala,apartment,2,1,2816,42500000.0
Dehiwala,apartment,1,2,3740,118100000.0
Nugegoda,house,1,1,1367,34300000.0
Negombo,apartment,3,3,4059,94300000.0
Colombo,land,0,0,8424,201500000.0
Battaramulla,apartment,4,2,4902,152200000.0
Nugegoda,house,4,5,1159,36700000.0
Gampaha,house,1,1,2733,43700000.0
Negombo,house,1,2,3785,71100000.0
Nugegoda,house,3,3,4926,123600000.0
Nugegoda,house,1,1,4575,103900000.0
Gampaha,house,4,3,3720,61600000.0
Nugegoda,apartment,3,3,1894,62000000.0
Kurunegala,apartment,5,1,3932,65800000.0
Kandy,house,5,3,2406,51100000.0
Colombo,house,5,5,4835,175200000.0
Kandy,apartment,3,1,1826,38600000.0
Colombo,house,1,2,4776,163800000.0
Dehiwala,house,5,3,2121,63200000.0
Kurunegala,house,3,3,1513,25100000.0
Rajagiriya,house,4,4,3947,124900000.0
Kandy,apartment,2,1,4391,87100000.0
Dehiwala,house,2,3,1635,46100000.0
Battaramulla,house,5,5,759,30700000.0
Gampaha,apartment,4,5,4243,84800000.0
Kandy,house,2,1,2104,36700000.0
Kurunegala,apartment,4,5,3581,60700000.0
Battaramulla,land,0,0,6372,109200000.0
Battaramulla,apartment,1,1,1813,56600000.0
Colombo,land,0,0,5545,129800000.0
Colombo,house,5,4,4428,169500000.0
Negombo,house,3,4,1200,29600000.0
Nugegoda,house,5,4,1393,43700000.0
Colombo,house,5,1,2976,107200000.0
Kandy,house,4,5,2561,51100000.0
Kandy,apartment,2,1,4618,95900000.0
Rajagiriya,house,2,2,3561,107900000.0
Gampaha,land,0,0,7686,83300000.0
Kandy,land,0,0,9360,99600000.0
Gampaha,house,4,4,4340,78800000.0
Battaramulla,apartment,2,1,4924,149200000.0
Colombo,house,1,2,3181,119200000.0
Kandy,land,0,0,3439,37000000.0
Nugegoda,house,1,1,3338,79600000.0
Kandy,house,2,2,4293,76600000.0
Gampaha,house,5,1,4743,81200000.0
Negombo,apartment,5,5,2964,78700000.0
Rajagiriya,apartment,4,5,2769,102800000.0
Dehiwala,house,1,1,3164,79000000.0
Kandy,house,4,2,3793,70700000.0
Gampaha,apartment,1,2,2595,48000000.0
Colombo,land,0,0,1463,35900000.0
Dehiwala,house,4,5,1065,38300000.0
Colombo,apartment,3,2,1802,84400000.0
Dehiwala,apartment,3,2,1297,43600000.0
Dehiwala,land,0,0,1106,18500000.0
Dehiwala,apartment,5,4,2000,71900000.0
Nugegoda,house,2,2,3519,86600000.0
Galle,house,1,2,4131,70200000.0
Nugegoda,apartment,1,1,3849,107500000.0
Nugegoda,house,3,3,1318,38900000.0
Nugegoda,house,4,4,900,31300000.0
Dehiwala,apartment,4,1,3177,107400000.0
Galle,house,5,6,3726,79300000.0
Rajagiriya,house,4,3,3851,116200000.0
Battaramulla,apartment,3,3,3588,112900000.0
Negombo,house,4,1,2008,42300000.0
Gampaha,land,0,0,3455,34800000.0
Nugegoda,house,3,4,3585,95000000.0
Kurunegala,apartment,5,5,4403,76900000.0
Negombo,house,3,4,1360,31800000.0
Dehiwala,house,2,3,1783,52900000.0
Colombo,house,3,2,2446,92600000.0
Dehiwala,land,0,0,5586,94200000.0
Colombo,house,1,2,3525,126400000.0
Nugegoda,land,0,0,9105,140100000.0
Gampaha,house,3,1,2849,46600000.0
Negombo,house,1,2,3831,75300000.0
Nugegoda,house,2,3,1790,46300000.0
Rajagiriya,house,4,4,1253,44600000.0
Galle,apartment,3,2,3338,72600000.0
Nugegoda,house,5,5,3594,92800000.0
Negombo,house,2,1,4134,80600000.0
Dehiwala,house,1,1,766,22600000.0
Gampaha,house,3,2,1699,32800000.0
Kandy,house,1,1,3062,51500000.0
Galle,house,5,1,4441,85400000.0
Colombo,house,2,3,922,37600000.0
Kurunegala,house,4,3,2860,41600000.0
Galle,house,5,5,3852,76900000.0
Galle,apartment,1,1,4498,98400000.0
Galle,apartment,1,1,4433,94200000.0
Battaramulla,house,3,3,3801,102000000.0
Kurunegala,apartment,3,1,3444,52700000.0
Galle,house,3,2,2407,46800000.0
Negombo,house,4,5,2976,66100000.0
Negombo,house,5,5,3593,78700000.0
Negombo,apartment,1,1,1175,28100000.0
Kandy,apartment,3,3,793,23500000.0
Kandy,house,3,1,4701,79700000.0
Battaramulla,house,3,4,2502,71900000.0
Colombo,land,0,0,6405,149500000.0
Negombo,house,1,1,2983,53900000.0
Kandy,apartment,4,3,2058,48200000.0
Battaramulla,house,1,1,2527,65000000.0
Gampaha,house,5,2,1085,25400000.0
Colombo,house,3,4,4916,174800000.0
Rajagiriya,house,1,2,1848,57500000.0
Gampaha,house,5,4,4090,69400000.0
Negombo,house,5,6,1715,42500000.0
Dehiwala,house,3,1,799,25500000.0
Battaramulla,apartment,4,5,2229,73400000.0
Nugegoda,house,4,1,3565,92100000.0
Negombo,apartment,4,2,1532,43000000.0
Battaramulla,house,3,3,4890,129600000.0
Nugegoda,apartment,2,1,4735,132000000.0
Kandy,house,4,5,1037,28100000.0
Battaramulla,apartment,2,3,3378,108300000.0
Rajagiriya,land,0,0,9143,182400000.0
Dehiwala,apartment,5,4,4452,149000000.0
Battaramulla,house,5,1,4122,107400000.0
Rajagiriya,land,0,0,3259,63100000.0
Negombo,house,4,5,1352,36900000.0
Galle,apartment,3,3,1550,39200000.0
Colombo,land,0,0,1372,34300000.0
Gampaha,apartment,3,4,4069,83600000.0
Gampaha,land,0,0,4888,50500000.0
Colombo,land,0,0,5693,144400000.0
Kurunegala,apartment,1,2,4635,69200000.0
Colombo,land,0,0,7115,170200000.0
Galle,apartment,4,5,3453,82600000.0
Gampaha,apartment,4,1,2888,61000000.0
Battaramulla,apartment,2,3,2840,84700000.0
Negombo,house,1,1,3568,66500000.0
Galle,apartment,3,2,1572,39100000.0
Battaramulla,apartment,2,3,4217,130600000.0
Nugegoda,house,4,5,948,33000000.0
Kandy,house,4,2,1552,32100000.0
Gampaha,house,2,2,3163,53200000.0
Nugegoda,house,1,2,2168,55600000.0
Rajagiriya,apartment,5,2,4077,146000000.0
Nugegoda,house,3,3,2735,71200000.0
Gampaha,house,4,3,3902,64900000.0
Kandy,house,2,3,3944,67700000.0
Kurunegala,house,3,4,1770,30700000.0
Kurunegala,apartment,1,2,3285,50200000.0
Rajagiriya,apartment,4,2,1776,65800000.0
Colombo,apartment,5,5,3914,171200000.0
Nugegoda,apartment,4,4,2343,73900000.0
Rajagiriya,house,1,2,3741,109000000.0
Dehiwala,apartment,5,1,1807,61500000.0
Colombo,apartment,3,1,4308,194800000.0
Gampaha,apartment,5,1,2916,58500000.0
Dehiwala,house,4,4,4142,116300000.0
Kandy,house,3,4,2395,48100000.0
Battaramulla,house,3,2,2395,65100000.0
Nugegoda,house,3,3,4408,107200000.0
Galle,apartment,3,1,2818,64900000.0
Colombo,apartment,5,5,2363,109000000.0
Gampaha,apartment,5,6,2560,56700000.0
Colombo,house,1,1,2091,75700000.0
Gampaha,land,0,0,4482,47600000.0
Battaramulla,apartment,4,4,4387,142000000.0
Galle,house,4,4,1342,34400000.0
Nugegoda,house,3,2,3250,82700000.0
Dehiwala,apartment,4,1,2656,87700000.0
Battaramulla,apartment,4,2,4508,132700000.0
Galle,apartment,5,5,4176,101400000.0
Nugegoda,house,5,1,1612,44200000.0
Colombo,house,5,4,2392,93400000.0
Kandy,house,5,4,2132,44100000.0
Galle,house,3,2,3949,75600000.0
Dehiwala,house,4,2,1317,41900000.0
Nugegoda,house,4,2,3558,86100000.0
Rajagiriya,house,2,3,3512,103600000.0
Kandy,apartment,4,3,4323,87900000.0
Nugegoda,house,4,5,3491,87500000.0
Negombo,house,1,2,4729,92600000.0
Kandy,house,4,3,1892,39700000.0
Galle,house,1,1,2647,48200000.0
Battaramulla,house,3,1,1262,34900000.0
Gampaha,house,3,4,2971,55100000.0
Galle,house,5,3,4090,81100000.0
Nugegoda,house,3,3,2830,70700000.0
Battaramulla,house,3,2,786,25900000.0
Battaramulla,house,4,5,3961,105000000.0
Rajagiriya,house,2,3,1349,41700000.0
Kandy,house,2,3,1321,27100000.0
Galle,house,2,2,4831,84700000.0
Gampaha,house,5,2,1349,28800000.0
Nugegoda,apartment,1,2,1703,50000000.0
Kurunegala,house,1,2,1390,19900000.0
Rajagiriya,house,4,3,4287,134500000.0
Colombo,house,3,1,2839,102200000.0
Gampaha,house,1,2,4728,75500000.0
Nugegoda,house,3,3,4794,117000000.0
Dehiwala,house,2,3,4854,121600000.0
Gampaha,house,1,1,1439,22900000.0
Galle,house,5,4,3615,70900000.0
Gampaha,apartment,2,3,3041,63200000.0
Dehiwala,apartment,1,2,2334,76800000.0
Dehiwala,house,4,3,1327,44200000.0
Kandy,house,5,4,3791,75100000.0
Gampaha,apartment,2,2,808,20200000.0
Kandy,apartment,5,5,3451,76500000.0
Nugegoda,house,1,1,2884,65900000.0
Gampaha,apartment,1,2,2021,40700000.0
Negombo,house,4,3,2681,56400000.0
Rajagiriya,house,4,4,3674,109700000.0
Gampaha,house,1,2,2012,35000000.0
Rajagiriya,apartment,5,6,4117,156400000.0
Kandy,house,2,3,4968,87700000.0
Kandy,apartment,5,5,4116,88300000.0
Nugegoda,house,1,2,4721,107300000.0
Nugegoda,land,0,0,1026,16100000.0
Rajagiriya,house,5,4,2491,84800000.0
Kurunegala,land,0,0,2714,22100000.0
Battaramulla,house,1,2,1451,40000000.0
Battaramulla,house,5,4,3794,106900000.0
Kandy,apartment,5,3,3552,76800000.0
Gampaha,apartment,1,2,4610,85700000.0
Negombo,house,5,5,2763,65000000.0
Rajagiriya,house,1,1,1770,49800000.0
Kurunegala,house,4,4,1187,25100000.0
Gampaha,house,4,4,1039,25000000.0
Battaramulla,house,2,3,4524,114200000.0
Colombo,house,2,1,4601,170900000.0
Dehiwala,house,3,2,2235,64400000.0
Kurunegala,land,0,0,3673,31900000.0
Gampaha,house,3,3,2590,44700000.0
Kurunegala,house,5,4,4277,63500000.0
Battaramulla,apartment,4,1,2273,72200000.0
Battaramulla,land,0,0,3700,59200000.0
Gampaha,apartment,3,3,3642,72400000.0
Dehiwala,house,5,2,2887,79800000.0
Negombo,house,4,3,2555,56800000.0
Colombo,apartment,5,1,1198,56800000.0
Gampaha,land,0,0,8554,91100000.0
Rajagiriya,apartment,3,1,1792,65900000.0
Nugegoda,house,1,1,3390,82200000.0
Colombo,house,4,2,4695,179900000.0
Battaramulla,land,0,0,3365,55500000.0
Kurunegala,house,1,1,3615,44800000.0
Rajagiriya,apartment,1,2,4139,139800000.0
Kandy,apartment,4,4,3712,82400000.0
Colombo,apartment,4,2,4473,200400000.0
Nugegoda,house,4,5,2293,63500000.0
Kurunegala,house,2,1,2511,32500000.0
Nugegoda,house,3,1,3588,92300000.0
Kurunegala,apartment,5,2,1804,34200000.0
Rajagiriya,house,4,5,875,33900000.0
Gampaha,apartment,3,1,4953,99200000.0
Gampaha,house,3,2,3213,55800000.0
Negombo,apartment,3,4,4722,114600000.0
Negombo,apartment,2,1,2886,69600000.0
Kurunegala,apartment,1,2,1905,29900000.0
Dehiwala,house,4,2,953,32600000.0
Rajagiriya,apartment,4,2,2065,77900000.0
Gampaha,house,4,4,3666,67700000.0
Dehiwala,house,2,3,3659,102300000.0
Kurunegala,apartment,4,5,3810,64700000.0
Galle,apartment,1,2,3575,78100000.0
Kurunegala,house,1,1,2416,30300000.0
Battaramulla,house,5,4,4865,126600000.0
Battaramulla,apartment,4,5,3165,99000000.0
Galle,land,0,0,4822,55800000.0
Kandy,house,5,5,1118,29000000.0
Battaramulla,land,0,0,7704,131200000.0
Colombo,apartment,4,4,1980,96900000.0
Negombo,house,1,2,1419,29900000.0
Gampaha,apartment,5,1,3384,71900000.0
Galle,apartment,5,6,3573,85600000.0
Rajagiriya,house,1,2,4644,131000000.0
Rajagiriya,land,0,0,3024,59800000.0
Nugegoda,house,1,1,1318,32300000.0
Kurunegala,house,5,2,1363,27100000.0
Kurunegala,apartment,2,2,4618,69500000.0
Colombo,house,5,1,794,36300000.0
Colombo,house,1,2,3037,112400000.0
Gampaha,house,5,1,3157,53800000.0
Colombo,apartment,3,1,4061,178000000.0
Gampaha,house,2,3,2871,51500000.0
Battaramulla,apartment,1,1,4100,124500000.0
Galle,apartment,5,2,3245,78400000.0
Nugegoda,apartment,4,2,1992,65900000.0
Galle,apartment,5,3,4400,102700000.0
Battaramulla,house,3,3,3545,91500000.0
Galle,house,1,1,1468,28600000.0
Battaramulla,apartment,4,1,1122,38600000.0
Colombo,house,1,2,1111,43700000.0
Colombo,house,4,1,2991,110600000.0
Gampaha,house,2,1,2846,46600000.0
Colombo,apartment,3,2,3471,149900000.0
Battaramulla,house,3,2,758,23900000.0
Colombo,land,0,0,2617,61700000.0
Nugegoda,apartment,2,3,1662,51600000.0
Kurunegala,house,3,4,1942,30500000.0
Kurunegala,house,1,1,1223,16700000.0
Gampaha,house,1,2,3791,58700000.0
Battaramulla,house,4,3,4760,123200000.0
Rajagiriya,house,2,1,1771,52800000.0
Gampaha,house,5,5,2121,42400000.0
Kurunegala,house,2,2,4372,58100000.0
Battaramulla,apartment,1,1,1346,40800000.0
Kurunegala,house,5,1,1068,20500000.0
Battaramulla,house,5,5,1478,46300000.0
Gampaha,land,0,0,1024,10300000.0
Rajagiriya,land,0,0,6107,116500000.0
Rajagiriya,house,5,5,4041,127600000.0
Rajagiriya,land,0,0,3479,71000000.0
Nugegoda,house,5,2,4080,108500000.0
Kurunegala,house,2,1,4123,52700000.0
Gampaha,house,2,2,2126,38700000.0
Rajagiriya,apartment,4,5,2376,88000000.0
Battaramulla,apartment,3,1,2457,74000000.0
Battaramulla,apartment,5,5,3746,121000000.0
Battaramulla,house,5,3,3755,100400000.0
Gampaha,house,3,2,3489,58500000.0
Dehiwala,house,3,4,3527,93700000.0
Gampaha,house,2,3,4471,70400000.0
Gampaha,apartment,5,6,2042,50000000.0
Negombo,house,3,4,2908,60200000.0
Colombo,house,2,1,1693,62200000.0
Rajagiriya,house,2,3,4196,118300000.0
Kandy,apartment,2,1,1009,24200000.0
Battaramulla,apartment,4,3,2311,73500000.0
Rajagiriya,house,4,2,4357,129900000.0
Negombo,house,3,3,1605,37200000.0
Negombo,house,5,4,4197,87400000.0
Galle,house,1,2,4498,81800000.0
Gampaha,house,5,5,4620,83200000.0
Battaramulla,apartment,3,3,1957,62400000.0
Nugegoda,house,1,1,4335,106500000.0
Nugegoda,apartment,1,2,4592,126200000.0
Kandy,house,2,1,2060,37800000.0
Negombo,house,3,3,2824,57900000.0
Galle,house,2,2,782,19000000.0
Kandy,house,5,5,996,28100000.0
Colombo,land,0,0,3227,81700000.0
Kandy,house,3,2,3228,57500000.0
Kurunegala,house,4,3,2016,33900000.0
Kandy,house,4,5,3691,69200000.0
Kurunegala,house,4,1,1523,25200000.0
Negombo,house,2,3,4963,91900000.0
Negombo,house,5,6,1971,49200000.0
Battaramulla,land,0,0,8547,138600000.0
Colombo,apartment,1,2,4189,186800000.0
Negombo,house,3,3,1420,33500000.0
Battaramulla,house,4,1,4707,125600000.0
Galle,apartment,5,6,2811,71400000.0
Negombo,house,4,5,2214,50300000.0
Gampaha,apartment,5,6,2313,53000000.0
Rajagiriya,house,5,4,2409,75800000.0
Gampaha,house,2,1,3303,53800000.0
Nugegoda,house,3,2,2716,67800000.0
Kurunegala,house,4,3,2764,42000000.0
Galle,house,5,3,1554,37000000.0
Colombo,apartment,1,1,762,34100000.0
Nugegoda,apartment,4,2,2615,81900000.0
Galle,house,5,4,1199,30500000.0
Nugegoda,land,0,0,4856,75900000.0
Dehiwala,house,5,2,4015,115100000.0
Nugegoda,house,2,2,3972,95100000.0
Negombo,house,2,1,815,18400000.0
Kandy,house,2,3,1467,30900000.0
Kandy,apartment,2,3,4839,99100000.0
Kurunegala,apartment,1,2,764,14100000.0
Dehiwala,house,4,1,3829,106800000.0
Gampaha,apartment,1,2,4614,86800000.0
Rajagiriya,apartment,3,1,1074,40400000.0
Nugegoda,house,4,1,4366,107300000.0
Galle,house,2,1,3654,63000000.0
Gampaha,house,5,2,3020,53400000.0
Kandy,house,3,3,2021,40400000.0
Colombo,house,4,1,1166,48700000.0
Negombo,apartment,3,2,802,23100000.0
Battaramulla,apartment,3,1,4780,149900000.0
Nugegoda,house,3,3,4268,107000000.0
Gampaha,land,0,0,7673,80400000.0
Nugegoda,apartment,5,3,3742,108900000.0
Dehiwala,house,5,2,4388,114200000.0
Dehiwala,house,1,1,4444,118800000.0
Kurunegala,house,3,2,3849,51200000.0
Nugegoda,apartment,2,2,3438,100300000.0
Battaramulla,apartment,2,3,2438,77100000.0
Colombo,house,2,3,3731,136500000.0
Galle,house,2,2,2492,45800000.0
Rajagiriya,house,1,2,3532,100000000.0
Rajagiriya,apartment,5,6,2472,98400000.0
Nugegoda,apartment,4,1,2169,64400000.0
Nugegoda,house,3,2,2584,63500000.0
Galle,apartment,2,2,3805,84300000.0
Dehiwala,house,3,4,2184,60500000.0
Galle,house,1,1,2705,47100000.0
Rajagiriya,land,0,0,3803,75500000.0
Galle,house,2,3,1892,39900000.0
Galle,house,5,6,968,29000000.0
Gampaha,house,2,3,1561,30000000.0
Colombo,house,2,2,4787,180800000.0
Dehiwala,house,1,2,4657,116700000.0
Nugegoda,house,3,3,1230,34500000.0
Kurunegala,house,1,1,3449,43900000.0
Kandy,land,0,0,2694,30200000.0
Kurunegala,house,4,5,3335,49800000.0
Kandy,apartment,4,3,1973,48600000.0
Colombo,apartment,2,1,1433,62700000.0
Colombo,apartment,4,2,3660,158400000.0
Rajagiriya,house,1,2,3813,108500000.0
Kandy,house,4,1,800,20500000.0
Colombo,land,0,0,7805,184700000.0
Negombo,land,0,0,1257,15300000.0
Gampaha,apartment,1,1,4388,85200000.0
Dehiwala,apartment,5,1,2167,74700000.0
Dehiwala,house,1,1,1400,39300000.0
Rajagiriya,house,1,2,1860,58100000.0
Colombo,apartment,3,4,2987,133900000.0
Galle,house,1,1,4052,71500000.0
Negombo,apartment,1,1,4096,93300000.0
Dehiwala,apartment,4,1,2202,76700000.0
Negombo,house,1,1,1055,21100000.0
Kandy,house,1,1,2353,40800000.0
Gampaha,apartment,2,3,4417,86800000.0
Kurunegala,house,1,1,4189,53700000.0
Nugegoda,apartment,2,3,3621,101900000.0
Kandy,house,5,1,2040,40800000.0
Rajagiriya,apartment,3,4,1136,46600000.0
Gampaha,house,4,5,2088,41400000.0
Colombo,land,0,0,2302,55500000.0
Kandy,house,5,5,2628,53800000.0
Gampaha,apartment,2,2,3569,66300000.0
Negombo,house,3,3,3239,66400000.0
Galle,apartment,2,2,1424,34500000.0
Battaramulla,house,4,2,4359,116900000.0
Battaramulla,apartment,2,3,4434,128600000.0
Kandy,land,0,0,9700,107900000.0
Kandy,house,3,2,918,22100000.0
Battaramulla,house,5,4,3922,106300000.0
Colombo,house,4,1,1280,49500000.0
Kurunegala,house,1,1,2211,28300000.0
Nugegoda,land,0,0,5454,86200000.0
Battaramulla,land,0,0,2408,40400000.0
Dehiwala,apartment,2,2,1166,41600000.0
Galle,house,3,1,2496,48600000.0
Negombo,apartment,2,2,2461,58800000.0
Dehiwala,apartment,5,1,3010,96500000.0
Rajagiriya,house,1,1,3610,107200000.0
Gampaha,apartment,5,1,1467,33400000.0
Gampaha,house,2,2,4405,69800000.0
Rajagiriya,house,5,4,3017,94700000.0
Kurunegala,house,2,1,4802,58800000.0
Gampaha,house,4,5,4741,81400000.0
Rajagiriya,house,2,2,2920,90700000.0
Dehiwala,house,4,3,1460,47200000.0
Dehiwala,apartment,3,4,2797,92700000.0
Nugegoda,house,3,3,1433,41600000.0
Rajagiriya,house,2,3,1193,37400000.0
Dehiwala,apartment,4,4,3845,121900000.0
Negombo,apartment,1,2,1641,39900000.0
Colombo,apartment,3,2,2759,125700000.0
Battaramulla,apartment,5,4,3001,95800000.0
Kurunegala,house,2,1,1012,16200000.0
Dehiwala,house,5,1,4422,116700000.0
Negombo,apartment,4,1,3169,76400000.0
Nugegoda,house,3,4,2285,62300000.0
